name,full_name,trip_count,trip_list,stop_count,stop_list,id,direction_id
"276",Vidyaranyapura Bus Station → Kempegowda Bus Station,85,"[ ""05:00:00"", ""05:20:00"", ""06:05:00"", ""06:20:00"", ""07:20:00"", ""07:30:00"", ""07:45:00"", ""08:00:00"", ""08:15:00"", ""08:30:00"", ""08:45:00"", ""08:50:00"", ""09:00:00"", ""09:05:00"", ""09:15:00"", ""09:20:00"", ""09:20:00"", ""09:40:00"", ""09:50:00"", ""10:00:00"", ""10:15:00"", ""10:30:00"", ""10:30:00"", ""10:40:00"", ""10:45:00"", ""10:45:00"", ""11:00:00"", ""11:15:00"", ""11:20:00"", ""11:30:00"", ""11:30:00"", ""11:45:00"", ""11:45:00"", ""11:45:00"", ""11:50:00"", ""11:55:00"", ""11:55:00"", ""12:05:00"", ""12:40:00"", ""12:45:00"", ""12:55:00"", ""13:45:00"", ""13:50:00"", ""14:00:00"", ""14:10:00"", ""14:10:00"", ""14:30:00"", ""14:55:00"", ""15:00:00"", ""15:10:00"", ""16:05:00"", ""16:10:00"", ""16:10:00"", ""16:10:00"", ""16:10:00"", ""16:30:00"", ""16:30:00"", ""16:45:00"", ""17:00:00"", ""17:00:00"", ""17:10:00"", ""17:15:00"", ""17:15:00"", ""17:20:00"", ""17:30:00"", ""17:30:00"", ""17:45:00"", ""18:00:00"", ""18:20:00"", ""18:20:00"", ""18:40:00"", ""19:00:00"", ""19:15:00"", ""19:30:00"", ""19:45:00"", ""19:45:00"", ""19:55:00"", ""20:00:00"", ""20:15:00"", ""20:30:00"", ""20:45:00"", ""20:55:00"", ""21:15:00"", ""21:35:00"", ""22:20:00"" ]",28,"[ ""Vidyaranyapura Bus Station"", ""Vidyaranyapura"", ""Durga Parameshwari Temple"", ""Echalamara Vidyaranyapura"", ""Vidyaranyapura Post Office"", ""3rd Block Vidyaranyapura"", ""1st Block Vidyaranyapura"", ""Nanjappa Circle"", ""Chamundeshwari Layout"", ""Dodda Bommasandra"", ""Dodda Bommasandra Arch"", ""Nagaland Circle"", ""BEL Hospital"", ""BEL Circle"", ""Kuvempu Circle"", ""Devasandra Chikkamaranahalli"", ""ITI Layout"", ""MS Ramaiah Hospital"", ""CPRI Quarters"", ""Sadashivanagara Police Station"", ""Tata Institute"", ""Malleshwara 18th Cross"", ""Malleshwara 13th Cross"", ""Malleshwara 8th Cross"", ""Malleshwara Circle"", ""Link Road"", ""Central"", ""Kempegowda Bus Station"" ]",ta,1
D24-ITIG,Depot-24 ITI Layout → Depot-24 Gate,3,"[ ""08:00:00"", ""13:25:00"", ""13:30:00"" ]",2,"[ ""Depot-24 ITI Layout"", ""Depot-24 Gate"" ]",tb,0
63-C,Vijayanagara Garage → Shivajinagara Bus Station,2,"[ ""09:45:00"", ""12:20:00"" ]",15,"[ ""Vijayanagara Garage"", ""Maruthi Mandira"", ""Vijayanagara"", ""Manuvana"", ""Magadi Road TollGate"", ""Prasanna Theatre"", ""6th Block Rajajinagara"", ""Gopalapura"", ""Sujatha Talkies"", ""Okalipura"", ""Kodays Circle"", ""Maharani College"", ""Vidhana Soudha Karnataka High Court"", ""Indian Express"", ""Shivajinagara Bus Station"" ]",tc,1
BC-7A,Madanayakanahalli → Kadabagere Cross,6,"[ ""09:40:00"", ""11:35:00"", ""12:45:00"", ""14:35:00"", ""16:10:00"", ""17:30:00"" ]",14,"[ ""Madanayakanahalli"", ""Siddana Hosahalli"", ""Dombarahalli"", ""Rajeshwarinagara"", ""Lakshmipura"", ""Gangondanahalli Cross"", ""Ganesha Circle Vaddarahalli"", ""Vaddarahalli Cross"", ""Bettahalli Colony"", ""Bayyandahalli"", ""Bayyandahalli Colony"", ""Janapriya Township"", ""Mutturayanaswamy Temple"", ""Kadabagere Cross"" ]",td,0
BC-7A,Kadabagere Cross → Madanayakanahalli,6,"[ ""09:00:00"", ""11:00:00"", ""12:10:00"", ""13:20:00"", ""15:10:00"", ""16:50:00"" ]",15,"[ ""Kadabagere Cross"", ""Mutturayanaswamy Temple"", ""Janapriya Township"", ""Bayyandahalli Colony"", ""Bayyandahalli"", ""Bettahalli Colony"", ""Vaddarahalli Cross"", ""BMTC Training Centre"", ""Ganesha Circle Vaddarahalli"", ""Gangondanahalli Cross"", ""Lakshmipura"", ""Rajeshwarinagara"", ""Dombarahalli"", ""Siddana Hosahalli"", ""Madanayakanahalli"" ]",td,1
253-B,Hesaraghatta → Yeshawanthapura Bus Station,2,"[ ""10:20:00"", ""16:25:00"" ]",28,"[ ""Hesaraghatta"", ""Hesaraghatta TB Cross"", ""Thirumalapura"", ""Hurali Chikkanahalli"", ""Thore Nagasandra Cross"", ""Tharabanahalli Choultry"", ""Tharabanahalli"", ""Soladevanahalli Police Station"", ""Chikka Banavara"", ""Chikkabanavara Railway Station"", ""Janapriya Apartment"", ""Sapthagiri Hospital"", ""Sapthagiri College"", ""Bone Mill"", ""Bagalagunte"", ""Widia School"", ""8th Mile Dasarahalli"", ""T Dasarahalli"", ""Jalahalli Cross"", ""Peenya Industry Metro Station"", ""SRS Peenya"", ""Peenya Metro Station"", ""CMTI"", ""Goraguntepalya"", ""MEI Factory"", ""RMC Yard (Yeshawanthapura New Railway Station)"", ""Govardhan Talkies"", ""Yeshawanthapura Bus Station"" ]",te,1
500-CA BEML5-KDG,BEML Layout 5th stage → Kadugodi Bus Station,2,"[ ""06:05:00"", ""06:35:00"" ]",64,"[ ""BEML Layout 5th stage"", ""Channasandra"", ""Mantri Alpyne Apartment"", ""Patalamma Temple"", ""Uttarahalli Water Tank"", ""Poornaprajna Layout"", ""Arehalli"", ""Uttarahalli"", ""KR Hospital Uttarahalli"", ""Chikkallasandra Bank Colony"", ""Chikkallasandra Aralimara"", ""Gowdanapalya"", ""Prarthana School"", ""Kadirenahalli Village"", ""Kadirenahalli Cross"", ""Banashankari Bus Station"", ""Sangam Circle"", ""Jayanagara 5th Block"", ""Marenahalli (Marenahalli Metro Station)"", ""Ragigudda Temple"", ""East End Jayanagara"", ""MICO Layout BTM"", ""BTM Layout Water Tank"", ""BTM Layout 16th Main"", ""Kuvempunagara ( BTM Layout)"", ""Central Silk Board"", ""SI Apartment HSR Layout"", ""14th Main HSR Layout"", ""Depot-25 Gate"", ""Agara Junction"", ""Ibbaluru"", ""Sarjapura Ring Road Junction"", ""Bellanduru Petrol Bunk"", ""Bellanduru City light Apartment"", ""Eco Space"", ""Devarabisanahalli Ring Road"", ""New Horizon College"", ""Kadubisanahalli"", ""Multiplex Marathahalli"", ""Marathahalli Bridge"", ""Kalamandira  Marathahalli Bridge"", ""Marathahalli Bridge"", ""Munnekolalu Cross (Spice Garden)"", ""Kundalahalli Gate"", ""Kundalahalli"", ""BEML Layout Gate"", ""AECS Layout Cross"", ""CMRIT College"", ""Kundalahalli Colony"", ""Graphite India"", ""SAP Labs"", ""I Gate"", ""KTPO"", ""White Field Bus Station (Vydehi Hospital)"", ""Sathya Sai Hospital"", ""ITPL Back Gate Big Bazzar"", ""Big Bazzar ITPL"", ""Pattandur Agrahara Gate"", ""ITPL"", ""GR Tech Park ITPL"", ""BPL"", ""Hope Farm"", ""Kadugodi Bridge"", ""Kadugodi Bus Station"" ]",tf,0
500-CA BEML5-KDG,ITPL → BEML Layout 5th stage,4,"[ ""08:30:00"", ""09:00:00"", ""18:35:00"", ""19:05:00"" ]",57,"[ ""ITPL"", ""Pattandur Agrahara Gate"", ""ITPL Back Gate Big Bazzar"", ""Sathya Sai Hospital"", ""White Field Bus Station (Vydehi Hospital)"", ""KTPO"", ""I Gate"", ""SAP Labs"", ""Graphite India"", ""Kundalahalli Colony"", ""CMRIT College"", ""AECS Layout Cross"", ""BEML Layout Gate"", ""Kundalahalli"", ""Kundalahalli Gate"", ""Munnekolalu Cross (Spice Garden)"", ""Marathahalli Bridge"", ""Multiplex Marathahalli"", ""Kadubisanahalli"", ""New Horizon College"", ""Devarabisanahalli Ring Road"", ""Eco Space"", ""Bellanduru City Light Appartment"", ""Bellanduru Petrol Bunk"", ""Sarjapura Ring Road Junction"", ""Ibbaluru"", ""Agara Junction"", ""Depot-25 Gate (Central Silk Board)"", ""14th Main HSR Layout"", ""SI Apartment HSR Layout"", ""Central Silk Board"", ""Kuvempunagara Bus Station(BTM Layout)"", ""BTM Layout 16th Main"", ""BTM Layout Water Tank"", ""MICO Layout BTM"", ""East End Jayanagara"", ""Ragigudda Temple"", ""Marenahalli (Marenahalli Metro Station)"", ""Jayanagara 5th Block"", ""Sangam Circle"", ""Banashankari Bus Station"", ""Banashankari"", ""Kadirenahalli Cross"", ""Kadirenahalli Village"", ""Prarthana School"", ""Gowdanapalya"", ""Chikkallasandra Aralimara"", ""Chikkallasandra Bank Colony"", ""KR Hospital Uttarahalli"", ""Uttarahalli"", ""Arehalli"", ""Poornaprajna Layout"", ""Uttarahalli Water Tank"", ""Patalamma Temple"", ""Mantri Alpyne Apartment"", ""Channasandra"", ""BEML Layout 5th stage"" ]",tf,1
D27-D27G,Depot-27 Gate → Depot-27 Jigani,92,"[ ""05:34:00"", ""06:19:00"", ""10:59:00"", ""11:14:00"", ""11:14:00"", ""11:24:00"", ""11:24:00"", ""11:28:00"", ""11:34:00"", ""11:34:00"", ""11:39:00"", ""11:44:00"", ""11:44:00"", ""11:49:00"", ""11:49:00"", ""11:54:00"", ""11:59:00"", ""11:59:00"", ""12:04:00"", ""12:09:00"", ""12:09:00"", ""12:09:00"", ""12:09:00"", ""12:14:00"", ""12:14:00"", ""12:14:00"", ""12:14:00"", ""12:24:00"", ""12:24:00"", ""12:29:00"", ""12:29:00"", ""12:29:00"", ""12:30:00"", ""12:34:00"", ""12:34:00"", ""12:38:00"", ""12:39:00"", ""12:49:00"", ""12:54:00"", ""12:59:00"", ""13:09:00"", ""13:14:00"", ""13:24:00"", ""13:39:00"", ""13:54:00"", ""13:59:00"", ""15:10:00"", ""18:04:00"", ""18:04:00"", ""18:04:00"", ""18:14:00"", ""18:19:00"", ""18:19:00"", ""18:24:00"", ""18:24:00"", ""18:24:00"", ""18:24:00"", ""18:29:00"", ""18:34:00"", ""18:39:00"", ""18:44:00"", ""18:54:00"", ""18:54:00"", ""18:54:00"", ""18:54:00"", ""18:59:00"", ""19:04:00"", ""19:09:00"", ""19:14:00"", ""19:24:00"", ""19:24:00"", ""19:24:00"", ""19:24:00"", ""19:29:00"", ""19:39:00"", ""19:39:00"", ""19:39:00"", ""19:44:00"", ""19:44:00"", ""19:54:00"", ""19:59:00"", ""20:04:00"", ""20:14:00"", ""20:29:00"", ""20:34:00"", ""20:59:00"", ""21:04:00"", ""21:14:00"", ""21:14:00"", ""21:19:00"", ""21:19:00"", ""21:59:00"" ]",2,"[ ""Depot-27 Gate"", ""Depot-27 Jigani"" ]",tg,1
KIA-4A,White Field Bus Station (Vydehi Hospital) → Kempegowda International Airport,10,"[ ""12:15:00"", ""13:00:00"", ""13:35:00"", ""14:05:00"", ""14:30:00"", ""15:40:00"", ""16:10:00"", ""16:40:00"", ""17:00:00"", ""18:20:00"" ]",34,"[ ""White Field Bus Station (Vydehi Hospital)"", ""Graphite India"", ""AECS Layout Cross"", ""Kundalahalli Gate"", ""Marathahalli Bridge"", ""Marathahalli"", ""HAL Kalyana Mantap"", ""HAL Main Gate"", ""Jeevan Bheemanagara Cross"", ""Jeevanbheema Nagara"", ""Thippasandra"", ""Indiranagara Police Station\/KFC"", ""Halasuru"", ""MEG Centre"", ""Coles Park"", ""Millers Road"", ""JC Nagara"", ""Mekhri Circle"", ""Hebbala"", ""Military Dairy Farm (Esteem Mall)"", ""Byatarayanapura"", ""Allalasandra Gate"", ""Kogilu Cross"", ""Venkatala"", ""Indian Air Force"", ""Hunasamaranahalli"", ""Bettahalasuru Cross"", ""Chikkajala"", ""Sadahalli Gate"", ""Navayuga Toll (KIA)"", ""Trumpet (KIA)"", ""Cargo Village"", ""DHFL"", ""Kempegowda International Airport"" ]",th,0
KIA-4A,Kempegowda International Airport → White Field Bus Station (Vydehi Hospital),12,"[ ""00:05:00"", ""01:30:00"", ""07:00:00"", ""08:00:00"", ""09:05:00"", ""09:30:00"", ""10:00:00"", ""11:00:00"", ""12:00:00"", ""12:35:00"", ""13:30:00"", ""14:40:00"" ]",33,"[ ""Kempegowda International Airport"", ""KIA Terminal 2"", ""Trumpet (KIA)"", ""Navayuga Toll (KIA)"", ""Sadahalli Gate"", ""Chikkajala"", ""Bettahalasuru Cross"", ""Hunasamaranahalli"", ""Indian Air Force"", ""Venkatala"", ""Kogilu Cross"", ""Allalasandra Gate"", ""Byatarayanapura"", ""Military Dairy Farm (Esteem Mall)"", ""Hebbala"", ""Mekhri Circle"", ""Munireddy Palya J C Nagara"", ""Millers Road"", ""Coles Park"", ""M E G Centre"", ""Halasuru"", ""Indiranagara Police Station\/KFC"", ""Thippasandra"", ""Jeevanbheema Nagara"", ""Jeevanbheema Nagara Cross"", ""HAL Main Gate"", ""HAL Kalyana Mantap"", ""Marathahalli"", ""Marathahalli Bridge"", ""Kundalahalli Gate"", ""AECS Layout Cross"", ""Graphite India"", ""White Field Bus Station (Vydehi Hospital)"" ]",th,1
411-A BSK-HAL ARDC,Banashankari Bus Station → HAL ARDC,1,"[ ""13:35:00"" ]",30,"[ ""Banashankari Bus Station"", ""Sangam Circle"", ""Jayanagara 5th Block"", ""Marenahalli (Marenahalli Metro Station)"", ""Ragigudda Temple"", ""East End Jayanagara"", ""MICO Layout BTM"", ""BTM Layout Water Tank"", ""BTM Layout 16th Main"", ""Kuvempunagara ( BTM Layout)"", ""Central Silk Board"", ""Madivala"", ""Madivala Masidi"", ""Kendriya Sadana Koramangala"", ""Koramangala Water Tank"", ""BDA Complex Koramangala"", ""Canara Bank Koramangala"", ""Sony World 100ft Road  Koramangala"", ""Shrinivagilu Ejipura"", ""Military Bridge"", ""Dell"", ""Domlur Flyover"", ""Domlur Flyover"", ""Kodihalli"", ""NAL\/Manipal Hospital"", ""Murugeshpalya"", ""Konena Agrahara"", ""HAL Main Gate"", ""Helicopter Division"", ""HAL ARDC"" ]",ti,0
258-VG,Yeshawanthapura Bus Station → Udakunte,1,"[ ""07:20:00"" ]",54,"[ ""Yeshawanthapura Bus Station"", ""Govardhan Talkies"", ""RMC Yard (Yashawanthapura New Railway Station)"", ""MEI Factory"", ""Goraguntepalya"", ""CMTI"", ""SRS Peenya"", ""Peenya Industry Metro Station"", ""Jalahalli Cross"", ""T Dasarahalli"", ""8th Mile Dasarahalli"", ""Deepak Factory"", ""Widia Factory"", ""Marison Factory"", ""Chikkabidarakallu"", ""Jindal"", ""Anchepalya"", ""Madavara"", ""TCI"", ""Madanayakanahalli"", ""Makali"", ""Depot-40 Gate"", ""Adakimaranahalli"", ""Ravuthanahalli Cross"", ""Dasanapura"", ""Devannanapalya"", ""Arishinakunte"", ""Vishwa Shanti Ashrama"", ""Binnamangala Towads Nelamangala)"", ""Nursery Nelamangala"", ""Weavers Colony Nelamangala"", ""TB Nelamangala"", ""Anjaneya Temple Nelamangala"", ""Nelamangala Bus Station"", ""Nelamangala Hunasemara"", ""Tumkur Road Junction"", ""Kempalinganahalli Cross"", ""Kempalinganahalli"", ""Gas Factory Kempalinganahalli"", ""Yalachagere Cross"", ""Hanumanthegowdanapalya"", ""Thorepalya"", ""Thore Hosapalya Cross"", ""Chikkamaranahalli Colony"", ""Chikka Puttaiahnapalya"", ""Kambadakallu"", ""Kuppemala"", ""Bittasandra Colony"", ""Bittasandra"", ""Narasapura Gate"", ""Kodi Basavanna Temple Banawadi"", ""Banawadi"", ""Mudalapalya (Banavadi)"", ""Udakunte"" ]",tj,0
258-VG,Udakunte → Yeshawanthapura Bus Station,1,"[ ""05:30:00"" ]",53,"[ ""Udakunte"", ""Mudalapalya (Banavadi)"", ""Banawadi"", ""Kodi Basavanna Temple Banawadi"", ""Narasapura Gate"", ""Bittasandra"", ""Bittasandra Colony"", ""Kuppemala"", ""Kambadakallu"", ""Chikka Puttaiahnapalya"", ""Chikkamaranahalli Colony"", ""Thore Hosapalya Cross"", ""Thorepalya"", ""Hanumanthegowdanapalya"", ""Yalachagere Cross"", ""Gas Factory Kempalinganahalli"", ""Kempalinganahalli"", ""Kempalinganahalli Cross"", ""Tumkur Road Junction"", ""Nelamangala Hunasemara 1"", ""Nelamangala Bus Station"", ""Anjaneya Temple Nelamangala"", ""TB Nelamangala"", ""Weavers Colony Nelamangala"", ""Nursery Nelamangala"", ""Binnamangala"", ""Vishwa Shanti Ashrama"", ""Arishinakunte"", ""Devannanapalya"", ""Dasanapura"", ""Ravuthanahalli Cross"", ""Adakimaranahalli"", ""Makali"", ""Madanayakanahalli"", ""TCI"", ""Madavara NICE Road"", ""Anchepalya"", ""Jindal"", ""Chikkabidarakallu"", ""Marison Factory"", ""Widia Factory"", ""Deepak Factory"", ""8th Mile Dasarahalli"", ""T Dasarahalli"", ""Jalahalli Cross"", ""Peenya Industry Metro Station"", ""SRS Peenya"", ""CMTI"", ""Goraguntepalya"", ""MEI Factory"", ""RMC Yard (Yeshawanthapura New Railway Station)"", ""Govardhan Talkies"", ""Yeshawanthapura Bus Station"" ]",tj,1
317-Z,KR Market → Vagata,1,"[ ""07:05:00"" ]",48,"[ ""KR Market"", ""Town Hall"", ""Corporation"", ""St Joseph's Indian School\/ Malya Hospital"", ""Richmond Circle"", ""St Joseph College"", ""Mayohall"", ""MG Road Electric B Station"", ""Lido Talkies"", ""Philips Millenium Halasuru"", ""Halasuru"", ""Depot-06 Gate"", ""Binnamangala"", ""Swamy Vivekananda Metro Station\/Isolation Hospital"", ""NGEF"", ""Bayyappanahalli Metro Station"", ""Benniganahalli"", ""Tin Factory"", ""ITI Colony Gate"", ""KR Pura Market"", ""KR Pura Extension"", ""TC Palya  Gate Hosakote Road"", ""Bhattarahalli"", ""SJES College"", ""Medahalli"", ""Cipla Avalahalli"", ""Avalahalli Hosakote"", ""Cheemasandra Gate"", ""Bandapura Gate"", ""Budigere Cross"", ""Sapthagiri Convention Hall"", ""Katamanallur Gate"", ""Hosakote Kodi"", ""Hosakote Toll"", ""Hosakote High School"", ""Hosakote K E B Circle"", ""Hosakote Ayyappa Temple"", ""Vivekananda School"", ""Om Shree Circle"", ""Kannurahalli Cross\/Bekary"", ""Kannurahalli"", ""Kannurahalli Ittige Factory"", ""Cheemandahalli"", ""Cheemandahalli Cross"", ""Jinnagara"", ""Jinnagara Cross"", ""Jinnagara Cross"", ""Vagata"" ]",tk,0
317-Z,Vagata → Halasuru,1,"[ ""05:30:00"" ]",39,"[ ""Vagata"", ""Jinnagara Cross"", ""Jinnagara"", ""Cheemandahalli Cross"", ""Cheemandahalli"", ""Kannurahalli Ittige Factory"", ""Kannurahalli"", ""Kannurahalli Cross\/Bekary"", ""Om Shree Circle"", ""Vivekananda School"", ""Hosakote Ayyappa Temple"", ""Hosakote K E B Circle"", ""Hosakote Bus Station (TTMC)"", ""Hosakote High School"", ""Hosakote Toll"", ""Hosakote Kodi"", ""Katamanallur Gate"", ""Sapthagiri Convention Hall"", ""Budigere Cross"", ""Bandapura Gate"", ""Cheemasandra Gate"", ""Avalahalli Hosakote"", ""Cipla Avalahalli"", ""Medahalli"", ""SJES College"", ""Bhattarahalli"", ""TC Palya  Gate Hosakote Road"", ""KR Pura Extension"", ""KR Pura Market"", ""Krishnaraja Pura Govt Hospital"", ""ITI Colony Gate"", ""Tin Factory"", ""Benniganahalli"", ""Bayyappanahalli Metro Station"", ""NGEF"", ""Swamy Vivekananda Metro Station\/Isolation Hospital"", ""Binnamangala"", ""Depot-06 Gate"", ""Halasuru"" ]",tk,1
MDR-AVLH-RMP,Rampura → Mandur,1,"[ ""11:30:00"" ]",18,"[ ""Rampura"", ""Aduru"", ""Bidarahalli Cross"", ""Bidarahalli School"", ""Bidarahalli"", ""Bidarahalli School"", ""Bidarahalli Cross"", ""East Point College"", ""Hirandahalli"", ""Avalahalli Hosakote"", ""Cheemasandra Gate"", ""Bandapura Gate"", ""Budigere Cross"", ""SKF Factory"", ""Grandwell"", ""New Baldwin International School"", ""Premium Farm Mandur"", ""Mandur"" ]",tl,1
225-C VSD,Vidhana Soudha → BEML Layout 5th stage,1,"[ ""17:45:00"" ]",29,"[ ""Vidhana Soudha"", ""Maharani College"", ""KR Circle"", ""St Marthas Hospital"", ""Corporation"", ""Town Hall"", ""KR Market"", ""Rayan Circle"", ""Water Tank Chamarajapet"", ""Chamarajapet"", ""Sirsi Circle"", ""Mysore Road TollGate"", ""New Guddadahalli"", ""Mysore Road Bus Station"", ""BHEL"", ""Mysore Road Metro Station"", ""Nayandahalli"", ""BWSSB Quarters Nayandahalli"", ""Rajarajeshwari nagara Gate"", ""RR Nagara Petrol Bunk"", ""RR School"", ""RR Temple"", ""Pattanagere Jayanna Circle"", ""Nimishamba Temple"", ""Ideal Homes"", ""BEML Complex"", ""Double Road BEML Layout"", ""Kuvempu Circle"", ""BEML Layout 5th stage"" ]",tm,0
225-C VSD,BEML Layout 5th stage → Vidhana Soudha,2,"[ ""08:45:00"", ""16:20:00"" ]",26,"[ ""BEML Layout 5th stage"", ""Kuvempu Circle"", ""Double Road BEML Layout"", ""BEML Complex"", ""Ideal Homes"", ""Nimishamba Temple"", ""Pattanagere Jayanna Circle"", ""RR Temple"", ""RR School"", ""RR Nagara Petrol Bunk"", ""Rajarajeshwari nagara Gate"", ""BWSSB Quarters Nayandahalli"", ""Nayandahalli"", ""Mysore Road Metro Station"", ""BHEL"", ""Deepanjalinagara"", ""Bapujinagara"", ""New Guddadahalli"", ""Mysore Road TollGate"", ""Sirsi Circle"", ""KR Market Flyover"", ""Town Hall"", ""Corporation"", ""Cauvery Bhavana"", ""Maharani College"", ""Vidhana Soudha"" ]",tm,1
271-C,Kempegowda Bus Station → Singapura,7,"[ ""09:50:00"", ""10:30:00"", ""12:15:00"", ""12:30:00"", ""14:15:00"", ""14:55:00"", ""16:40:00"" ]",25,"[ ""Kempegowda Bus Station"", ""Ananda Rao Circle"", ""Swastik Sheshadripuram College"", ""Central"", ""Malleshwara Circle"", ""Malleshwara 8th Cross (Sampige Road)"", ""Malleshwara 11th Cross"", ""Malleshwara 15th Cross"", ""Malleshwara 18th Cross"", ""Yeshawanthapura Circle"", ""Yeshawanthapura Tollgate"", ""Ayyappa Temple Yashawanthapura"", ""Diwanarapalya"", ""MS Ramaiah College"", ""Mathikere"", ""Gokula"", ""BEL Circle"", ""State Bank of India"", ""BEL Market"", ""HMT Club House"", ""Gangamma Circle"", ""Kuvempunagara"", ""2nd stage Kuvempunagara"", ""Singapura LT"", ""Singapura"" ]",tn,0
271-C,Singapura → Kempegowda Bus Station,8,"[ ""08:45:00"", ""09:00:00"", ""11:15:00"", ""11:30:00"", ""13:15:00"", ""13:30:00"", ""15:40:00"", ""16:00:00"" ]",24,"[ ""Singapura"", ""Singapura LT"", ""2nd stage Kuvempunagara"", ""Kuvempunagara"", ""Gangamma Circle"", ""State Bank of India"", ""HMT Club House"", ""BEL Market 1"", ""BEL Circle"", ""Gokula"", ""Mathikere"", ""MS Ramaiah College"", ""Diwanarapalya"", ""Ayyappa Temple Yashawanthapura"", ""Yeshawanthapura Tollgate"", ""Tata Institute"", ""Malleshwara 18th Cross"", ""Malleshwara 13th Cross"", ""Malleshwara 11th Cross"", ""Malleshwara 8th Cross"", ""Malleshwara Circle"", ""Link Road"", ""Central"", ""Kempegowda Bus Station"" ]",tn,1
298-PD NLR-KBS,Nallur → Kempegowda Bus Station,1,"[ ""08:40:00"" ]",60,"[ ""Nallur"", ""Reddyhalli"", ""Baladimmanahalli"", ""Bettakote"", ""Rayasandra Cross"", ""Agalakote"", ""Rayasandra"", ""Bychapura Appartment"", ""Bychapura"", ""Anjaneya Temple Devanahalli"", ""Giriyamma Circle"", ""Devanahalli New Bus Station"", ""Devanahalli Talluk Office"", ""Devanahalli Bypass NH-7"", ""Hiranandani Villas"", ""Sanna Amanikere"", ""Chikka Sanne Gate"", ""Dhaba Gate"", ""Palya Gate"", ""Bhuvanahalli Gate"", ""Bachahalli Gate"", ""Kannamangala Gate"", ""Navayuga Toll"", ""Airport Trumpet"", ""Sadahalli Gate"", ""Thabarahalli"", ""ITC Factory"", ""Meenakunte Hosuru"", ""Chikkajala"", ""Kadiganahalli Gate"", ""Vidyanagara Cross"", ""Bettahalasuru Cross"", ""SMVIT Cross"", ""Hunasamaranahalli"", ""Bharathi Nagara"", ""Indian Air Force"", ""Bagalur Cross"", ""Palanahalli Gate"", ""Venkatala"", ""Kendriya Vihara"", ""Kogilu Cross"", ""Yelahanka Santhe Circle"", ""Yalahanka Police Station"", ""Allalasandra Gate"", ""Jakkur Aerodrum"", ""GKVK GATE"", ""Byatarayanapura"", ""Kodigehalli Gate"", ""Military Dairy Farm (Esteem Mall)"", ""Hebbala"", ""Canara Bank Hebbala"", ""Veterinary Hospital"", ""CBI"", ""Mekhri Circle"", ""Palace Ground"", ""RM Guttahalli"", ""Shivananda Store"", ""Swastik Sheshadripuram College"", ""Central"", ""Kempegowda Bus Station"" ]",to,0
210-TA,Turahalli → Jayanagara Bus Station,14,"[ ""05:00:00"", ""06:30:00"", ""08:00:00"", ""10:00:00"", ""10:15:00"", ""11:30:00"", ""12:00:00"", ""13:30:00"", ""15:30:00"", ""15:45:00"", ""17:15:00"", ""17:30:00"", ""18:45:00"", ""20:45:00"" ]",18,"[ ""Turahalli"", ""Shanimahathma Temple"", ""Subramanyapura Post Office"", ""Subramanyapura Police Station"", ""Uttarahalli"", ""KR Hospital Uttarahalli"", ""Chikkallasandra Bank Colony"", ""Chikkallasandra Aralimara"", ""Gowdanapalya"", ""Prarthana School"", ""Kadirenahalli Village"", ""Kadirenahalli Cross"", ""Banashankari Bus Station"", ""Sangam Circle"", ""Jayanagara 40th Cross"", ""Jayanagara 38th Cross"", ""Jayanagara Telephone Exchange"", ""Jayanagara Bus Station"" ]",tp,1
306-L KBS-MSD,Kempegowda Bus Station → Marasandra,1,"[ ""04:35:00"" ]",53,"[ ""Kempegowda Bus Station"", ""Maharani College"", ""KR Circle"", ""St Marthas Hospital"", ""Corporation"", ""St Joseph's Indian School\/ Malya Hospital"", ""Richmond Circle"", ""St Joseph College"", ""Mayohall"", ""MG Road Electric B Station"", ""Lido Talkies"", ""Philips Millenium Halasuru"", ""Halasuru"", ""Depot-06 Gate"", ""Binnamangala"", ""Swamy Vivekananda Metro Station\/Isolation Hospital"", ""NGEF"", ""Bayyappanahalli Metro Station"", ""Benniganahalli"", ""Tin Factory"", ""KR Pura Railway Station"", ""B Narayanapura"", ""Mahadevapura"", ""Singaianapalya Phoenix"", ""Garudacharpalya"", ""Brook Steel ESI"", ""Hoodi"", ""Rajapalya"", ""Prestige Shantiniketana \/Manipal Hospital"", ""Big Bazzar ITPL"", ""Pattandur Agrahara Gate"", ""ITPL"", ""GR Tech Park ITPL"", ""BPL"", ""Hope Farm"", ""MVJ College Channasandra"", ""Channasandra"", ""Thirumalashettyhalli  Cross"", ""Samethanahalli"", ""Bhodhana Hosahalli"", ""Dodda Dunnasandra"", ""Dodda Dunnasandra Cross"", ""Hosahalli Cross Devanagondi"", ""Shrunga School Devangondi"", ""Devanagondi"", ""Santhe Devanagondhi"", ""Medahalli Cross"", ""Medahalli"", ""Medahalli Colony"", ""Domlur Cross"", ""Lingadeera Mallsandra Cross"", ""Marasandra Gate"", ""Marasandra"" ]",tq,0
